Employee_ID,Age,Gender,Department,Job_Role,Education_Level,Marital_Status,Years_at_Company,Monthly_Salary,Overtime,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Promotion_Last_3_Years,Remote_Work,Attrition
103390,33,Male,IT,System Administrator,Bachelor's,Married,9,74802.06,No,Good,Medium,Exceeds Expectations,48,No,Yes,No
103391,21,Female,Marketing,SEO Specialist,Bachelor's,Single,5,53542.92,No,Excellent,Very High,Meets Expectations,8,Yes,Hybrid,No
103392,27,Female,Sales,Sales Executive,Master's,Single,9,54195.14,No,Excellent,Medium,Outstanding,25,No,Yes,No
103393,32,Female,Sales,Account Executive,Bachelor's,Single,9,48924.61,No,Good,High,Exceeds Expectations,21,No,Hybrid,No
103394,32,Female,Finance,Accountant,Bachelor's,Married,8,54916.44,No,Excellent,Medium,Meets Expectations,50,No,Hybrid,No
103395,46,Female,Finance,Financial Analyst,Master's,Single,15,85891.7,No,Good,Medium,Meets Expectations,37,No,Yes,No
103396,23,Female,HR,HR Executive,Bachelor's,Married,3,49445.69,No,Good,Very High,Meets Expectations,29,Yes,Hybrid,No
103397,36,Female,Operations,Operations Executive,Bachelor's,Single,3,48235.09,No,Excellent,Low,Meets Expectations,32,No,Hybrid,No
103398,43,Male,Operations,Supply Chain Analyst,PhD,Single,8,56673.36,No,Excellent,Medium,Meets Expectations,13,No,Hybrid,No
103399,48,Female,Marketing,Marketing Executive,Bachelor's,Single,2,46647.58,No,Excellent,High,Meets Expectations,4,No,Hybrid,No
103400,30,Female,IT,Data Analyst,Bachelor's,Single,4,57312.12,No,Good,High,Exceeds Expectations,9,No,Hybrid,No
103401,36,Female,Finance,Financial Analyst,Bachelor's,Married,7,51191.91,No,Good,Low,Meets Expectations,43,No,Hybrid,No
103402,36,Female,HR,HR Manager,Bachelor's,Single,9,47924.67,No,Good,Very High,Exceeds Expectations,24,Yes,Hybrid,No
103403,34,Female,Finance,Accountant,Bachelor's,Single,4,50795.69,Yes,Poor,High,Meets Expectations,19,No,No,Yes
103404,32,Female,Marketing,SEO Specialist,Bachelor's,Single,0,39143.66,No,Good,Low,Meets Expectations,51,No,Yes,Yes
103405,36,Male,IT,DevOps Engineer,Bachelor's,Single,9,71214.32,No,Excellent,Medium,Meets Expectations,10,No,Hybrid,No
103406,21,Male,Sales,Sales Manager,Bachelor's,Single,9,48049.62,Yes,Poor,Very High,Meets Expectations,50,No,Yes,Yes
103407,37,Male,Marketing,SEO Specialist,Bachelor's,Married,4,53336.78,No,Excellent,Very High,Exceeds Expectations,50,No,Hybrid,No
103408,33,Female,Sales,Sales Executive,Bachelor's,Single,7,61916.73,Yes,Fair,Very High,Exceeds Expectations,33,No,Hybrid,No
103409,31,Female,Finance,Auditor,Bachelor's,Single,10,68251.08,No,Good,Low,Meets Expectations,15,No,Yes,No
103410,47,Female,IT,DevOps Engineer,Bachelor's,Married,9,79935.82,No,Good,High,Outstanding,3,Yes,Hybrid,No
103411,28,Male,Finance,Financial Analyst,Bachelor's,Married,8,70600.37,Yes,Fair,Medium,Meets Expectations,56,No,Yes,No
103412,30,Female,HR,HR Executive,Bachelor's,Single,6,36258.67,No,Excellent,Medium,Meets Expectations,35,Yes,No,No
103413,46,Female,Sales,Sales Manager,Master's,Married,16,72718.13,Yes,Poor,Medium,Meets Expectations,52,Yes,Hybrid,Yes
103414,27,Female,IT,System Administrator,Master's,Divorced,5,58103.89,Yes,Fair,Very High,Meets Expectations,51,No,Hybrid,No
103415,29,Female,IT,Data Analyst,Bachelor's,Single,1,59889.47,Yes,Poor,High,Meets Expectations,27,No,Yes,Yes
103416,31,Male,HR,HR Manager,Bachelor's,Married,4,45384.85,No,Excellent,Medium,Meets Expectations,9,No,Hybrid,No
103417,38,Male,Finance,Accountant,Bachelor's,Single,5,42946.17,No,Good,High,Meets Expectations,23,No,Hybrid,No
103418,34,Male,IT,DevOps Engineer,Bachelor's,Single,6,79306.25,No,Poor,High,Meets Expectations,47,No,Hybrid,Yes
103419,23,Female,IT,QA Engineer,Bachelor's,Single,3,72282.54,No,Good,Low,Meets Expectations,8,Yes,Hybrid,No
103420,29,Male,Operations,Operations Executive,Bachelor's,Married,5,42302.51,No,Excellent,Low,Meets Expectations,5,No,Hybrid,No
103421,28,Male,Operations,Operations Executive,Bachelor's,Married,9,50249.97,No,Good,Very High,Outstanding,36,No,Hybrid,No
103422,32,Male,IT,QA Engineer,PhD,Single,14,119998.75,Yes,Poor,High,Meets Expectations,9,No,Yes,Yes
103423,35,Female,IT,DevOps Engineer,Bachelor's,Single,2,71411,Yes,Poor,Very High,Meets Expectations,60,No,Yes,Yes
103424,35,Female,Operations,Logistics Coordinator,Master's,Single,5,56669.22,No,Good,Very High,Meets Expectations,30,Yes,Yes,No
103425,21,Male,Sales,Sales Executive,Bachelor's,Single,2,34290.14,Yes,Poor,High,Meets Expectations,35,No,Hybrid,Yes
103426,40,Female,Marketing,Digital Marketing Analyst,Bachelor's,Married,4,45869.68,No,Good,Medium,Meets Expectations,40,No,Hybrid,No
103427,34,Male,Sales,Sales Executive,Bachelor's,Single,3,51900.1,No,Excellent,Medium,Exceeds Expectations,51,No,Yes,No
103428,42,Male,Finance,Financial Analyst,PhD,Single,6,75015.52,Yes,Excellent,Low,Meets Expectations,33,No,No,Yes
103429,36,Female,Sales,Sales Executive,Bachelor's,Single,6,41650.07,No,Excellent,Medium,Meets Expectations,8,No,Yes,No
103430,40,Female,HR,HR Executive,Bachelor's,Divorced,3,44716,Yes,Poor,Very High,Meets Expectations,28,No,Hybrid,Yes
103431,36,Female,Sales,Sales Manager,Bachelor's,Married,5,52293.4,No,Excellent,High,Needs Improvement,40,No,Hybrid,No
103432,42,Male,IT,System Administrator,Master's,Single,3,82838.93,No,Good,Very High,Meets Expectations,37,Yes,Hybrid,No
103433,36,Male,IT,System Administrator,Bachelor's,Single,7,59797.69,No,Good,Very High,Outstanding,45,No,Hybrid,No
103434,32,Female,Operations,Logistics Coordinator,Bachelor's,Single,6,48586.44,Yes,Good,Very High,Meets Expectations,0,No,No,No
103435,48,Female,Sales,Sales Manager,PhD,Divorced,5,58429.32,No,Good,High,Meets Expectations,49,No,Hybrid,No
103436,39,Female,Sales,Sales Manager,Bachelor's,Single,1,50675.22,Yes,Excellent,High,Meets Expectations,57,No,Hybrid,Yes
103437,37,Male,Sales,Account Executive,Bachelor's,Single,15,81973.22,Yes,Poor,High,Outstanding,11,Yes,Yes,Yes
103438,24,Female,IT,DevOps Engineer,Bachelor's,Single,2,68242.33,No,Fair,High,Outstanding,22,Yes,Hybrid,No
103439,23,Female,IT,DevOps Engineer,Master's,Single,2,62735.48,No,Good,Medium,Meets Expectations,0,No,No,No
103440,35,Male,IT,DevOps Engineer,Bachelor's,Single,14,103617.9,No,Fair,High,Exceeds Expectations,30,No,Hybrid,No
103441,34,Female,Finance,Financial Analyst,Bachelor's,Single,3,45392.56,Yes,Good,High,Meets Expectations,37,No,Yes,Yes
103442,28,Female,Finance,Accountant,Master's,Single,15,83824.86,Yes,Fair,Medium,Meets Expectations,24,No,Hybrid,Yes
103443,33,Female,Operations,Operations Executive,Bachelor's,Single,6,38327.68,Yes,Fair,Low,Meets Expectations,37,No,Hybrid,Yes
103444,44,Female,HR,HR Manager,Master's,Single,1,49568.38,Yes,Poor,Medium,Meets Expectations,58,No,No,Yes
103445,37,Female,Sales,Sales Executive,Bachelor's,Single,7,57515.66,Yes,Poor,High,Meets Expectations,54,No,No,Yes
103446,25,Male,Finance,Accountant,Bachelor's,Married,2,45002.13,No,Excellent,Medium,Meets Expectations,3,Yes,Yes,No
103447,32,Male,IT,QA Engineer,Bachelor's,Single,14,92786.74,No,Good,Very High,Meets Expectations,42,No,Hybrid,No
103448,27,Male,IT,Software Engineer,Master's,Single,3,58802.2,No,Good,Medium,Meets Expectations,25,No,Yes,No
103449,30,Male,IT,QA Engineer,Bachelor's,Married,2,55186.22,No,Excellent,High,Meets Expectations,60,No,Hybrid,No
103450,30,Female,Sales,Sales Executive,Bachelor's,Married,6,48007.01,Yes,Poor,Very High,Meets Expectations,31,No,Hybrid,Yes
103451,29,Female,IT,System Administrator,Bachelor's,Single,4,57113.76,No,Fair,Very High,Outstanding,27,No,No,No
103452,24,Female,IT,QA Engineer,Master's,Single,8,90717.18,Yes,Poor,Very High,Meets Expectations,32,No,Yes,Yes
103453,32,Male,Finance,Accountant,Bachelor's,Married,9,65312.54,No,Excellent,Very High,Meets Expectations,26,No,Hybrid,No
103454,29,Male,Sales,Sales Manager,Bachelor's,Single,4,46188.44,No,Good,High,Meets Expectations,0,No,Hybrid,No
103455,21,Female,Sales,Account Executive,PhD,Divorced,5,73239.46,No,Excellent,High,Needs Improvement,7,No,Hybrid,No
103456,47,Female,Sales,Account Executive,Master's,Married,8,68345.8,No,Excellent,Very High,Meets Expectations,20,Yes,Hybrid,No
103457,40,Female,IT,DevOps Engineer,Bachelor's,Single,11,101593.17,No,Good,High,Meets Expectations,22,No,Hybrid,No
103458,30,Female,IT,System Administrator,Master's,Single,6,86647.73,No,Good,Low,Meets Expectations,56,No,Hybrid,Yes
103459,33,Male,IT,System Administrator,Bachelor's,Single,6,78087.55,No,Excellent,Medium,Exceeds Expectations,31,No,Hybrid,No
103460,24,Female,IT,Software Engineer,Bachelor's,Divorced,6,69037.92,No,Good,Medium,Meets Expectations,2,No,Hybrid,No
103461,44,Male,Finance,Auditor,Bachelor's,Married,7,62437.35,No,Fair,Low,Meets Expectations,43,No,No,Yes
103462,46,Female,Operations,Operations Executive,Bachelor's,Single,5,34890.67,Yes,Excellent,Very High,Outstanding,53,No,Hybrid,No
103463,34,Male,IT,QA Engineer,Master's,Single,20,114541.22,No,Excellent,Medium,Meets Expectations,5,No,Hybrid,No
103464,40,Male,Sales,Account Executive,Master's,Married,6,57072.93,Yes,Fair,Medium,Meets Expectations,5,No,Hybrid,No
103465,34,Male,Operations,Supply Chain Analyst,Bachelor's,Divorced,1,36914.24,No,Poor,Medium,Meets Expectations,48,No,Hybrid,Yes
103466,23,Female,IT,System Administrator,Master's,Married,3,54893.37,Yes,Poor,Medium,Meets Expectations,58,No,Hybrid,Yes
103467,30,Female,IT,Software Engineer,Bachelor's,Single,4,58017.37,No,Good,Medium,Meets Expectations,57,No,Hybrid,No
103468,33,Female,Sales,Account Executive,Bachelor's,Single,1,33758.11,Yes,Poor,High,Meets Expectations,56,No,Hybrid,Yes
103469,29,Female,Finance,Financial Analyst,Master's,Single,2,57242.35,Yes,Fair,Very High,Meets Expectations,24,No,Hybrid,No
103470,31,Male,Sales,Account Executive,Master's,Divorced,6,48132.1,No,Fair,High,Outstanding,60,No,No,Yes
103471,32,Male,Finance,Accountant,Bachelor's,Single,2,49978.61,No,Good,Medium,Exceeds Expectations,55,No,Yes,No
103472,32,Female,IT,DevOps Engineer,Bachelor's,Married,3,51399.73,No,Fair,Low,Meets Expectations,40,No,Hybrid,No
103473,33,Female,Sales,Sales Executive,Bachelor's,Single,3,57770.21,No,Fair,Low,Meets Expectations,13,Yes,Yes,No
103474,25,Female,IT,Data Analyst,Bachelor's,Single,3,64707.36,No,Good,High,Meets Expectations,18,No,Hybrid,No
103475,27,Male,Operations,Supply Chain Analyst,Bachelor's,Married,4,34263.07,No,Good,High,Exceeds Expectations,12,No,Hybrid,No
103476,24,Male,Operations,Operations Executive,Bachelor's,Married,4,40968.51,No,Excellent,Medium,Meets Expectations,36,No,Yes,No
103477,39,Female,IT,DevOps Engineer,Bachelor's,Single,2,70081.52,No,Excellent,Low,Meets Expectations,40,Yes,No,No
103478,21,Female,IT,QA Engineer,Master's,Single,12,96792.27,No,Fair,Medium,Meets Expectations,29,No,Yes,No
103479,41,Male,IT,QA Engineer,Bachelor's,Married,8,88536.04,No,Good,Very High,Meets Expectations,27,No,Hybrid,No
103480,42,Male,IT,Software Engineer,Bachelor's,Married,4,73541.52,No,Excellent,Low,Exceeds Expectations,41,No,No,No
103481,30,Female,IT,DevOps Engineer,PhD,Married,7,72334.65,Yes,Fair,Very High,Meets Expectations,35,No,Hybrid,No
103482,21,Male,Sales,Sales Executive,Bachelor's,Single,13,68599.55,No,Fair,Very High,Meets Expectations,55,Yes,Hybrid,No
103483,30,Male,Marketing,Marketing Executive,Master's,Single,2,44327.86,No,Fair,High,Meets Expectations,6,No,Hybrid,Yes
103484,32,Female,Sales,Sales Executive,Bachelor's,Married,4,54998.07,No,Good,Low,Meets Expectations,18,Yes,No,No
103485,25,Female,IT,System Administrator,Bachelor's,Married,3,73019,No,Good,Medium,Meets Expectations,48,No,Yes,No
103486,29,Female,IT,QA Engineer,Bachelor's,Single,3,45494.43,No,Good,Very High,Outstanding,13,No,Hybrid,No
103487,43,Female,IT,System Administrator,Bachelor's,Divorced,11,92538.61,Yes,Fair,High,Needs Improvement,48,No,Hybrid,Yes
103488,37,Female,IT,DevOps Engineer,Bachelor's,Single,5,71024.39,No,Good,Medium,Meets Expectations,25,No,Yes,No
103489,26,Female,Operations,Operations Executive,Bachelor's,Single,12,65734.87,No,Excellent,Medium,Meets Expectations,19,No,Hybrid,No
103490,21,Female,IT,System Administrator,Bachelor's,Married,5,59619.22,No,Fair,Medium,Meets Expectations,13,No,Hybrid,No
103491,30,Female,Marketing,Marketing Executive,Bachelor's,Single,4,39403.58,No,Excellent,Low,Meets Expectations,38,No,Yes,No
103492,31,Female,Sales,Sales Executive,Bachelor's,Divorced,3,48430.18,No,Good,High,Meets Expectations,31,No,Hybrid,No
103493,36,Female,Sales,Sales Executive,PhD,Single,5,60830.93,Yes,Poor,High,Meets Expectations,46,Yes,Hybrid,No
103494,29,Male,Sales,Sales Executive,Master's,Single,7,60557.06,Yes,Fair,High,Meets Expectations,59,No,Hybrid,Yes
103495,36,Male,Finance,Auditor,Master's,Single,1,63740.77,Yes,Poor,Low,Meets Expectations,29,No,Yes,Yes
103496,46,Female,Sales,Sales Manager,Bachelor's,Single,9,53514.14,No,Good,High,Needs Improvement,27,No,Hybrid,Yes
103497,38,Female,IT,System Administrator,Bachelor's,Single,1,54018.96,Yes,Poor,Medium,Meets Expectations,43,Yes,Yes,Yes
103498,32,Male,IT,QA Engineer,Bachelor's,Single,3,60898.34,Yes,Excellent,Medium,Exceeds Expectations,44,No,Yes,No
103499,31,Female,HR,HR Manager,Master's,Single,2,43220.39,No,Good,Medium,Meets Expectations,17,No,Yes,No
103500,30,Male,IT,System Administrator,Bachelor's,Married,3,69754.12,No,Good,Low,Meets Expectations,29,No,Hybrid,Yes
103501,41,Female,Sales,Sales Executive,Bachelor's,Single,5,57001.84,No,Fair,High,Meets Expectations,37,No,Hybrid,No
103502,28,Male,Sales,Sales Manager,Bachelor's,Married,9,70377.28,No,Excellent,Very High,Outstanding,5,No,Yes,No
103503,33,Female,IT,QA Engineer,Bachelor's,Single,8,74255.07,No,Poor,Very High,Meets Expectations,5,No,Hybrid,No
103504,33,Male,IT,QA Engineer,Bachelor's,Single,2,43842.27,No,Good,High,Exceeds Expectations,2,No,Yes,Yes
103505,29,Male,IT,System Administrator,PhD,Single,5,68559.62,Yes,Poor,Medium,Meets Expectations,6,Yes,Hybrid,No
103506,23,Male,Finance,Financial Analyst,Master's,Single,10,59802.91,No,Good,Medium,Meets Expectations,43,No,Hybrid,No
103507,35,Male,Sales,Account Executive,Bachelor's,Married,6,53945.56,No,Good,High,Meets Expectations,33,No,Hybrid,No
103508,32,Female,Operations,Logistics Coordinator,Bachelor's,Divorced,7,40652.77,Yes,Fair,Medium,Meets Expectations,17,Yes,Yes,No
103509,36,Female,Finance,Accountant,Bachelor's,Single,3,42564.01,No,Good,High,Exceeds Expectations,0,No,Hybrid,No
103510,29,Female,IT,Data Analyst,Bachelor's,Single,4,77308.1,No,Good,Low,Needs Improvement,26,No,Hybrid,Yes
103511,41,Female,Sales,Sales Manager,Master's,Single,0,35751.25,No,Good,High,Meets Expectations,53,No,Hybrid,Yes
103512,26,Female,Finance,Accountant,Bachelor's,Divorced,3,61143.69,No,Good,Very High,Outstanding,14,Yes,Yes,No
103513,44,Male,Finance,Financial Analyst,Master's,Married,3,56005.1,No,Fair,Medium,Exceeds Expectations,42,No,Hybrid,No
103514,21,Male,Finance,Auditor,Bachelor's,Single,2,51741.58,No,Fair,Medium,Outstanding,23,No,Yes,No
103515,36,Female,Finance,Accountant,Bachelor's,Single,1,46599.05,Yes,Poor,Medium,Meets Expectations,26,No,Hybrid,Yes
103516,36,Female,IT,Data Analyst,Bachelor's,Single,7,61327.17,Yes,Fair,High,Meets Expectations,28,No,Hybrid,Yes
103517,27,Female,Finance,Accountant,Master's,Married,11,85438.97,Yes,Poor,Very High,Meets Expectations,51,No,Hybrid,Yes
103518,35,Male,IT,Data Analyst,Bachelor's,Married,5,64794.59,No,Excellent,Medium,Meets Expectations,19,Yes,No,No
103519,41,Female,Sales,Account Executive,PhD,Divorced,3,44662.94,No,Good,High,Meets Expectations,54,No,No,No
103520,21,Male,IT,QA Engineer,Master's,Single,3,55191.81,No,Good,Medium,Meets Expectations,39,No,Hybrid,No
103521,36,Male,Operations,Operations Executive,Master's,Married,13,74412.5,No,Good,High,Meets Expectations,29,Yes,Yes,No
103522,21,Male,Sales,Account Executive,Master's,Single,5,61599.14,No,Good,Very High,Meets Expectations,43,No,Hybrid,No
103523,26,Female,Finance,Financial Analyst,Bachelor's,Married,4,63401.33,No,Excellent,High,Meets Expectations,17,No,Yes,No
103524,44,Female,Operations,Supply Chain Analyst,Bachelor's,Single,15,58728.49,Yes,Poor,Medium,Needs Improvement,36,No,Hybrid,Yes
103525,28,Male,HR,HR Executive,Bachelor's,Married,8,45188.44,No,Fair,High,Outstanding,18,No,Hybrid,No
103526,24,Male,Finance,Auditor,Bachelor's,Single,9,75652.97,No,Good,Medium,Meets Expectations,14,No,No,No
103527,31,Male,IT,QA Engineer,Master's,Single,4,73653.38,No,Fair,Very High,Meets Expectations,55,No,Hybrid,No
103528,47,Female,Operations,Logistics Coordinator,Bachelor's,Married,9,45320.13,Yes,Fair,High,Needs Improvement,48,No,Hybrid,Yes
103529,21,Male,Finance,Financial Analyst,Bachelor's,Divorced,3,45070.59,No,Good,Medium,Meets Expectations,22,No,Hybrid,No
103530,25,Female,Finance,Financial Analyst,Master's,Married,5,65930.93,No,Excellent,High,Meets Expectations,42,No,Yes,No
103531,43,Male,HR,Recruiter,Bachelor's,Married,8,54556.83,No,Fair,High,Exceeds Expectations,5,No,Hybrid,No
103532,46,Male,IT,Software Engineer,Bachelor's,Married,8,92412.48,Yes,Excellent,Very High,Meets Expectations,49,No,Hybrid,No
103533,32,Male,IT,Software Engineer,Bachelor's,Single,7,69310.23,Yes,Fair,High,Meets Expectations,45,No,Yes,Yes
103534,24,Male,Sales,Sales Manager,Master's,Single,0,47826.47,No,Good,High,Meets Expectations,37,No,Yes,No
103535,47,Female,Operations,Logistics Coordinator,Bachelor's,Divorced,2,38682.98,Yes,Poor,Very High,Meets Expectations,39,No,No,Yes
103536,44,Male,Sales,Account Executive,PhD,Divorced,3,49616.53,Yes,Excellent,High,Meets Expectations,43,No,No,Yes
103537,37,Male,Finance,Financial Analyst,Bachelor's,Single,8,58150.14,No,Excellent,Low,Exceeds Expectations,29,No,Yes,No
103538,27,Female,Sales,Account Executive,Master's,Single,4,60072.44,Yes,Fair,Very High,Meets Expectations,48,No,Hybrid,No
103539,32,Male,Finance,Financial Analyst,Bachelor's,Married,2,61732.42,No,Excellent,High,Meets Expectations,55,No,Hybrid,No
103540,31,Female,Operations,Supply Chain Analyst,Bachelor's,Married,6,55720.06,No,Good,Very High,Meets Expectations,9,No,Hybrid,No
103541,35,Male,IT,DevOps Engineer,Bachelor's,Single,8,65234.95,Yes,Fair,High,Meets Expectations,29,No,Hybrid,No
103542,43,Female,Finance,Financial Analyst,Bachelor's,Single,1,51742.61,No,Good,Low,Meets Expectations,0,No,Hybrid,Yes
103543,39,Male,Operations,Logistics Coordinator,Bachelor's,Divorced,2,38720.03,Yes,Good,Very High,Meets Expectations,28,No,Hybrid,Yes
103544,25,Female,Sales,Sales Executive,Bachelor's,Single,3,42410.56,No,Excellent,Very High,Meets Expectations,24,No,Hybrid,No
103545,42,Female,IT,Software Engineer,Bachelor's,Single,5,56552.06,Yes,Poor,Medium,Meets Expectations,30,Yes,Hybrid,No
103546,35,Female,IT,DevOps Engineer,Master's,Single,6,76567.47,Yes,Fair,Medium,Meets Expectations,14,Yes,Hybrid,No
103547,37,Female,Operations,Logistics Coordinator,Bachelor's,Single,6,57094.98,No,Excellent,Low,Meets Expectations,16,No,Hybrid,No
103548,43,Male,IT,QA Engineer,PhD,Single,4,61295.42,Yes,Poor,Very High,Exceeds Expectations,7,No,Hybrid,No
103549,25,Female,Sales,Sales Executive,Master's,Single,4,58958.18,No,Fair,High,Outstanding,39,No,No,No
103550,32,Male,IT,System Administrator,Bachelor's,Single,5,57243.56,Yes,Fair,High,Exceeds Expectations,9,No,Hybrid,No
103551,29,Male,Sales,Sales Manager,Bachelor's,Married,10,52210.82,No,Good,High,Meets Expectations,45,Yes,Hybrid,No
103552,22,Male,Finance,Accountant,Bachelor's,single,10,66417.54,No,Fair,Low,Meets Expectations,56,No,Hybrid,Yes
103553,35,Male,Operations,Supply Chain Analyst,Master's,Single,8,46157.86,No,Good,Low,Meets Expectations,14,No,Hybrid,No
103554,50,Female,Sales,Sales Executive,Master's,Single,4,57076.53,No,Excellent,Medium,Meets Expectations,41,No,Hybrid,No
103555,21,Female,Finance,Financial Analyst,Bachelor's,Single,2,50885.81,No,Fair,Low,Meets Expectations,27,No,Hybrid,Yes
103556,32,Female,Finance,Financial Analyst,Bachelor's,Single,7,48638.39,No,Fair,Medium,Meets Expectations,25,No,No,No
103557,37,Female,IT,QA Engineer,Bachelor's,Married,4,69256.08,No,Excellent,Very High,Meets Expectations,19,No,Yes,No
103558,33,Male,IT,QA Engineer,Master's,Single,12,109210.91,No,Good,High,Meets Expectations,12,No,Hybrid,No
103559,32,Female,HR,Recruiter,Master's,Single,1,37395.58,No,Excellent,High,Meets Expectations,30,No,Yes,No
103560,23,Male,Finance,Auditor,Master's,Married,4,45417.09,No,Good,High,Meets Expectations,50,No,Yes,No
103561,34,Female,Finance,Auditor,Bachelor's,Single,14,68836.9,No,Fair,Very High,Outstanding,51,No,Yes,No
103562,27,Male,IT,Data Analyst,Bachelor's,Single,6,63240.08,No,Good,Medium,Exceeds Expectations,13,No,Hybrid,No
103563,21,Female,Operations,Logistics Coordinator,PhD,Married,2,56310.68,No,Excellent,High,Meets Expectations,28,No,Hybrid,No
